url_path,views_total,views_unique
/aws-samples/guardduty-to-sns-mail,3,3
/aws-samples/guardduty-to-sns-mail/blob/main/app.py,3,1
/aws-samples/guardduty-to-sns-mail/blob/main/architecture/mail-sample.png,2,1
/aws-samples/guardduty-to-sns-mail/blob/main/guardduty_eb/guardduty_eb_stack.py,2,1
/aws-samples/guardduty-to-sns-mail/blob/main/guardduty-to-sns.yaml,2,1
/aws-samples/guardduty-to-sns-mail/tree/main/guardduty_eb,2,1
