url_path,views_total,views_unique
/aws-samples/guardduty-to-sns-mail,2,1
/aws-samples/guardduty-to-sns-mail/blob/main/requirements.txt,2,1
/aws-samples/guardduty-to-sns-mail/commits,2,1
