url_path,views_total,views_unique
/aws-samples/guardduty-to-sns-mail/blob/main/guardduty_eb/guardduty_eb_stack.py,8,1
/aws-samples/guardduty-to-sns-mail/blob/main/app.py,6,1
/aws-samples/guardduty-to-sns-mail/tree/main/guardduty_eb,4,1
/aws-samples/guardduty-to-sns-mail,2,2
/aws-samples/guardduty-to-sns-mail/blob/main/cdk.json,2,1
/aws-samples/guardduty-to-sns-mail/blob/main/guardduty_eb/__init__.py,2,1
/aws-samples/guardduty-to-sns-mail/tree/main,2,1
